Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
630,CA-2018-133431,2018-12-17,2018-12-21,standard class,LC-17140,Logan Currie,consumer,united states,san francisco,california,94122,west,OFF-PA-10002615,office supplies,paper,"ampad gold fibre wirebound steno books, 6"" x 9"", gregg ruled",13.23
631,US-2017-135720,2017-12-11,2017-12-13,second class,FM-14380,Fred McMath,consumer,united states,aurora,colorado,80013,west,OFF-ST-10001963,office supplies,storage,tennsco regal shelving units,243.384
632,US-2017-135720,2017-12-11,2017-12-13,second class,FM-14380,Fred McMath,consumer,united states,aurora,colorado,80013,west,TEC-AC-10001267,technology,accessories,imation 32gb pocket pro usb 3.0 flash drive - 32 gb - black - 1 p ...,119.8
633,US-2017-135720,2017-12-11,2017-12-13,second class,FM-14380,Fred McMath,consumer,united states,aurora,colorado,80013,west,TEC-PH-10002103,technology,phones,jabra speak 410,300.768
634,CA-2018-144694,2018-09-24,2018-09-26,second class,BD-11605,Brian Dahlen,consumer,united states,miami,florida,33180,south,TEC-AC-10002857,technology,accessories,"verbatim 25 gb 6x blu-ray single layer recordable disc, 1/pack",17.88
635,CA-2018-144694,2018-09-24,2018-09-26,second class,BD-11605,Brian Dahlen,consumer,united states,miami,florida,33180,south,OFF-LA-10003930,office supplies,labels,"dot matrix printer tape reel labels, white, 5000/box",235.944
636,CA-2016-168004,2016-10-04,2016-10-09,second class,DJ-13420,Denny Joy,corporate,united states,warner robins,georgia,31088,south,FUR-CH-10001482,furniture,chairs,office star - mesh screen back chair with vinyl seat,392.94
637,US-2017-123470,2017-08-15,2017-08-21,standard class,ME-17725,Max Engle,consumer,united states,aurora,colorado,80013,west,OFF-BI-10001989,office supplies,binders,premium transparent presentation covers by gbc,18.882
638,US-2017-123470,2017-08-15,2017-08-21,standard class,ME-17725,Max Engle,consumer,united states,aurora,colorado,80013,west,OFF-AP-10003287,office supplies,appliances,tripp lite tlp810net broadband surge for modem/fax,122.328
640,CA-2017-115917,2017-05-20,2017-05-25,standard class,RB-19465,Rick Bensley,home office,united states,vallejo,california,94591,west,OFF-BI-10004728,office supplies,binders,wilson jones turn tabs binder tool for ring binders,15.424
641,CA-2017-147067,2017-12-18,2017-12-22,standard class,JD-16150,Justin Deggeller,corporate,united states,minneapolis,minnesota,55407,central,FUR-FU-10000732,furniture,furnishings,eldon 200 class desk accessories,18.84
642,CA-2018-167913,2018-07-30,2018-08-03,second class,JL-15835,John Lee,consumer,united states,mission viejo,california,92691,west,OFF-ST-10000585,office supplies,storage,economy rollaway files,330.4
643,CA-2018-167913,2018-07-30,2018-08-03,second class,JL-15835,John Lee,consumer,united states,mission viejo,california,92691,west,OFF-LA-10002787,office supplies,labels,avery 480,26.25
644,CA-2018-106103,2018-06-10,2018-06-15,standard class,SC-20305,Sean Christensen,consumer,united states,rochester hills,michigan,48307,central,TEC-AC-10003832,technology,accessories,imation 16gb mini traveldrive usb 2.0 flash drive,132.52
645,US-2018-127719,2018-07-21,2018-07-25,standard class,TW-21025,Tamara Willingham,home office,united states,plainfield,new jersey,7060,east,OFF-PA-10001934,office supplies,paper,xerox 1993,6.48
646,CA-2018-126221,2018-12-30,2019-01-05,standard class,CC-12430,Chuck Clark,home office,united states,columbus,indiana,47201,central,OFF-AP-10002457,office supplies,appliances,"eureka the boss plus 12-amp hard box upright vacuum, red",209.3
647,CA-2017-103947,2017-04-01,2017-04-08,standard class,BB-10990,Barry Blumstein,corporate,united states,sierra vista,arizona,85635,west,OFF-FA-10003112,office supplies,fasteners,staples,31.56
648,CA-2017-103947,2017-04-01,2017-04-08,standard class,BB-10990,Barry Blumstein,corporate,united states,sierra vista,arizona,85635,west,OFF-AP-10002350,office supplies,appliances,belkin f9h710-06 7 outlet surgemaster surge protector,30.144
649,CA-2017-160745,2017-12-11,2017-12-16,second class,AR-10825,Anthony Rawles,corporate,united states,vancouver,washington,98661,west,FUR-FU-10001935,furniture,furnishings,3m hangers with command adhesive,14.8
650,CA-2017-160745,2017-12-11,2017-12-16,second class,AR-10825,Anthony Rawles,corporate,united states,vancouver,washington,98661,west,TEC-PH-10003273,technology,phones,at&t tr1909w,302.376
651,CA-2017-160745,2017-12-11,2017-12-16,second class,AR-10825,Anthony Rawles,corporate,united states,vancouver,washington,98661,west,TEC-AC-10001142,technology,accessories,first data fd10 pin pad,316.0
652,CA-2017-132661,2017-10-23,2017-10-29,standard class,SR-20740,Steven Roelle,home office,united states,new york city,new york,10024,east,OFF-PA-10000482,office supplies,paper,"snap-a-way black print carbonless ruled speed letter, triplicate",379.4
653,CA-2018-140844,2018-06-19,2018-06-23,standard class,AR-10405,Allen Rosenblatt,corporate,united states,new york city,new york,10035,east,OFF-PA-10003892,office supplies,paper,xerox 1943,97.82
654,CA-2018-140844,2018-06-19,2018-06-23,standard class,AR-10405,Allen Rosenblatt,corporate,united states,new york city,new york,10035,east,TEC-AC-10001101,technology,accessories,sony 16gb class 10 micro sdhc r40 memory card,103.12
655,CA-2017-137239,2017-08-22,2017-08-28,standard class,CR-12730,Craig Reiter,consumer,united states,columbus,ohio,43229,east,OFF-AP-10002439,office supplies,appliances,tripp lite isotel 8 ultra 8 outlet metal surge,113.552
656,CA-2017-137239,2017-08-22,2017-08-28,standard class,CR-12730,Craig Reiter,consumer,united states,columbus,ohio,43229,east,OFF-BI-10002827,office supplies,binders,avery durable poly binders,3.318
657,CA-2017-137239,2017-08-22,2017-08-28,standard class,CR-12730,Craig Reiter,consumer,united states,columbus,ohio,43229,east,OFF-EN-10002230,office supplies,envelopes,airmail envelopes,134.288
659,US-2017-156097,2017-09-19,2017-09-19,same day,EH-14125,Eugene Hildebrand,home office,united states,aurora,illinois,60505,central,OFF-BI-10004654,office supplies,binders,avery binding system hidden tab executive style index sets,2.308
663,CA-2016-146563,2016-08-24,2016-08-28,standard class,CB-12025,Cassandra Brandow,consumer,united states,arlington,texas,76017,central,OFF-BI-10003981,office supplies,binders,"avery durable plastic 1"" binders",2.724
664,CA-2017-123666,2017-03-26,2017-03-30,standard class,SP-20545,Sibella Parks,corporate,united states,new york city,new york,10011,east,OFF-ST-10001522,office supplies,storage,"gould plastics 18-pocket panel bin, 34w x 5-1/4d x 20-1/2h",459.95
665,CA-2017-143308,2017-11-04,2017-11-04,same day,RC-19825,Roy Collins,consumer,united states,louisville,kentucky,40214,south,OFF-FA-10000621,office supplies,fasteners,"oic colored binder clips, assorted sizes",10.74
666,CA-2018-132682,2018-06-08,2018-06-10,second class,TH-21235,Tiffany House,corporate,united states,dallas,texas,75081,central,OFF-SU-10004231,office supplies,supplies,acme tagit stainless steel antibacterial scissors,23.76
667,CA-2018-132682,2018-06-08,2018-06-10,second class,TH-21235,Tiffany House,corporate,united states,dallas,texas,75081,central,OFF-PA-10000474,office supplies,paper,easy-staple paper,85.056
668,CA-2018-132682,2018-06-08,2018-06-10,second class,TH-21235,Tiffany House,corporate,united states,dallas,texas,75081,central,TEC-PH-10004042,technology,phones,clearone communications chat 70 oc speaker phone,381.576
669,CA-2015-156314,2015-12-24,2015-12-26,first class,RP-19390,Resi Pölking,consumer,united states,cleveland,ohio,44105,east,FUR-FU-10003096,furniture,furnishings,"master giant foot doorstop, safety yellow",30.36
670,US-2018-106663,2018-06-09,2018-06-13,standard class,MO-17800,Meg O'Connel,home office,united states,chicago,illinois,60653,central,FUR-FU-10002759,furniture,furnishings,12-1/2 diameter round wall clock,23.976
671,US-2018-106663,2018-06-09,2018-06-13,standard class,MO-17800,Meg O'Connel,home office,united states,chicago,illinois,60653,central,FUR-TA-10000688,furniture,tables,"chromcraft bull-nose wood round conference table top, wood base",108.925
672,US-2018-106663,2018-06-09,2018-06-13,standard class,MO-17800,Meg O'Connel,home office,united states,chicago,illinois,60653,central,OFF-PA-10002377,office supplies,paper,"adams telephone message book w/dividers/space for phone numbers, 5 1/4""x8 1/2"", 200/messages",36.352
673,CA-2018-111178,2018-06-15,2018-06-22,standard class,TD-20995,Tamara Dahlen,consumer,united states,quincy,illinois,62301,central,OFF-AR-10001954,office supplies,art,newell 331,19.56
674,CA-2018-130351,2018-12-05,2018-12-08,first class,RB-19570,Rob Beeghly,consumer,united states,columbus,indiana,47201,central,OFF-AP-10004532,office supplies,appliances,kensington 6 outlet guardian standard surge protector,61.44
675,CA-2018-130351,2018-12-05,2018-12-08,first class,RB-19570,Rob Beeghly,consumer,united states,columbus,indiana,47201,central,OFF-PA-10002137,office supplies,paper,"southworth 100% résumé paper, 24lb.",38.9
676,CA-2018-130351,2018-12-05,2018-12-08,first class,RB-19570,Rob Beeghly,consumer,united states,columbus,indiana,47201,central,TEC-AC-10003832,technology,accessories,imation 16gb mini traveldrive usb 2.0 flash drive,99.39
677,US-2018-119438,2018-03-18,2018-03-23,standard class,CD-11980,Carol Darley,consumer,united states,tyler,texas,75701,central,OFF-AP-10000804,office supplies,appliances,hoover portapower portable vacuum,2.688
678,US-2018-119438,2018-03-18,2018-03-23,standard class,CD-11980,Carol Darley,consumer,united states,tyler,texas,75701,central,TEC-AC-10003614,technology,accessories,"verbatim 25 gb 6x blu-ray single layer recordable disc, 10/pack",27.816
679,US-2018-119438,2018-03-18,2018-03-23,standard class,CD-11980,Carol Darley,consumer,united states,tyler,texas,75701,central,FUR-FU-10003553,furniture,furnishings,"howard miller 13-1/2"" diameter rosebrook wall clock",82.524
680,US-2018-119438,2018-03-18,2018-03-23,standard class,CD-11980,Carol Darley,consumer,united states,tyler,texas,75701,central,OFF-BI-10004632,office supplies,binders,ibico hi-tech manual binding system,182.994
681,CA-2017-164511,2017-11-19,2017-11-24,standard class,DJ-13630,Doug Jacobs,consumer,united states,new york city,new york,10024,east,OFF-BI-10003305,office supplies,binders,avery hanging file binders,14.352
682,CA-2017-164511,2017-11-19,2017-11-24,standard class,DJ-13630,Doug Jacobs,consumer,united states,new york city,new york,10024,east,OFF-ST-10002583,office supplies,storage,fellowes neat ideas storage cubes,64.96
683,CA-2017-164511,2017-11-19,2017-11-24,standard class,DJ-13630,Doug Jacobs,consumer,united states,new york city,new york,10024,east,OFF-ST-10004507,office supplies,storage,advantus rolling storage box,68.6
685,US-2018-168116,2018-11-04,2018-11-04,same day,GT-14635,Grant Thornton,corporate,united states,burlington,north carolina,27217,south,OFF-AP-10002457,office supplies,appliances,"eureka the boss plus 12-amp hard box upright vacuum, red",167.44
686,CA-2015-157784,2015-07-05,2015-07-08,first class,MC-17845,Michael Chen,consumer,united states,jackson,mississippi,39212,south,TEC-AC-10003911,technology,accessories,netgear ac1750 dual band gigabit smart wifi router,479.97
687,CA-2015-157784,2015-07-05,2015-07-08,first class,MC-17845,Michael Chen,consumer,united states,jackson,mississippi,39212,south,OFF-LA-10001934,office supplies,labels,avery 516,14.62
688,CA-2015-157784,2015-07-05,2015-07-08,first class,MC-17845,Michael Chen,consumer,united states,jackson,mississippi,39212,south,OFF-PA-10000304,office supplies,paper,xerox 1995,19.44
689,CA-2018-161480,2018-12-25,2018-12-29,standard class,RA-19285,Ralph Arnett,consumer,united states,new york city,new york,10035,east,FUR-BO-10004015,furniture,bookcases,"bush andora bookcase, maple/graphite gray finish",191.984
690,US-2015-117135,2015-06-21,2015-06-23,second class,NP-18325,Naresj Patel,consumer,united states,waynesboro,virginia,22980,south,FUR-FU-10004071,furniture,furnishings,luxo professional magnifying clamp-on fluorescent lamps,104.01
691,US-2015-117135,2015-06-21,2015-06-23,second class,NP-18325,Naresj Patel,consumer,united states,waynesboro,virginia,22980,south,TEC-PH-10002033,technology,phones,konftel 250 conference phone - charcoal black,284.82
692,US-2015-117135,2015-06-21,2015-06-23,second class,NP-18325,Naresj Patel,consumer,united states,waynesboro,virginia,22980,south,OFF-ST-10002444,office supplies,storage,recycled eldon regeneration jumbo file,36.84
693,CA-2016-131534,2016-03-28,2016-04-02,standard class,AB-10165,Alan Barnes,consumer,united states,los angeles,california,90036,west,TEC-AC-10002253,technology,accessories,imation bio 8gb usb flash drive imation corp,166.24
694,CA-2016-131534,2016-03-28,2016-04-02,standard class,AB-10165,Alan Barnes,consumer,united states,los angeles,california,90036,west,OFF-PA-10000743,office supplies,paper,xerox 1977,33.4
695,CA-2016-119291,2016-05-14,2016-05-17,first class,JO-15550,Jesus Ocampo,home office,united states,chester,pennsylvania,19013,east,OFF-AR-10003373,office supplies,art,"boston school pro electric pencil sharpener, 1670",198.272
696,CA-2016-119291,2016-05-14,2016-05-17,first class,JO-15550,Jesus Ocampo,home office,united states,chester,pennsylvania,19013,east,OFF-LA-10002312,office supplies,labels,avery 490,47.36
697,CA-2016-119291,2016-05-14,2016-05-17,first class,JO-15550,Jesus Ocampo,home office,united states,chester,pennsylvania,19013,east,OFF-EN-10000927,office supplies,envelopes,jet-pak recycled peel 'n' seal padded mailers,200.984
698,CA-2016-119291,2016-05-14,2016-05-17,first class,JO-15550,Jesus Ocampo,home office,united states,chester,pennsylvania,19013,east,OFF-LA-10003510,office supplies,labels,"avery 4027 file folder labels for dot matrix printers, 5000 labels per box, white",97.696
699,CA-2016-119291,2016-05-14,2016-05-17,first class,JO-15550,Jesus Ocampo,home office,united states,chester,pennsylvania,19013,east,OFF-AR-10001118,office supplies,art,"binney & smith crayola metallic crayons, 16-color pack",2.696
700,CA-2016-119291,2016-05-14,2016-05-17,first class,JO-15550,Jesus Ocampo,home office,united states,chester,pennsylvania,19013,east,OFF-BI-10001575,office supplies,binders,gbc linen binding covers,18.588
701,CA-2016-119291,2016-05-14,2016-05-17,first class,JO-15550,Jesus Ocampo,home office,united states,chester,pennsylvania,19013,east,OFF-BI-10001982,office supplies,binders,wilson jones custom binder spines & labels,4.896
702,CA-2018-114552,2018-09-02,2018-09-08,standard class,Dl-13600,Dorris liebe,corporate,united states,cleveland,ohio,44105,east,FUR-FU-10002960,furniture,furnishings,"eldon 200 class desk accessories, burgundy",15.072
703,CA-2017-163755,2017-11-04,2017-11-08,second class,AS-10285,Alejandro Savely,corporate,united states,seattle,washington,98103,west,FUR-FU-10003394,furniture,furnishings,"tenex ""the solids"" textured chair mats",209.88
704,CA-2016-142027,2016-04-09,2016-04-14,standard class,JK-15370,Jay Kimmel,consumer,united states,long beach,california,90805,west,FUR-TA-10002774,furniture,tables,laminate occasional tables,369.912
705,CA-2015-138527,2015-09-12,2015-09-17,standard class,BN-11470,Brad Norvell,corporate,united states,cary,north carolina,27511,south,OFF-PA-10001800,office supplies,paper,xerox 220,10.368
